Stations_id,Stationsname,Latitude,Longitude,Direction
588,Boffzen,51.752,9.3953,North-west
589,Bogen-Pfelling,48.8846,12.7453,South-east
590,Boitin,53.749,11.9799,North-east
591,Boizenburg,53.3911,10.6878,North-east
592,Bokel,53.8634,9.7344,North-west
593,"Boll, Bad",48.6397,9.6233,South-west
594,"Boll, Bad (KKst)",48.6407,9.6136,South-west
595,Oberbarnim-Grunow,52.6046,14.0363,North-east
596,Boltenhagen,54.0027,11.1908,North-east
597,Bondorf,48.5251,8.8329,South-west
598,Bonn,50.7285,7.0839,South-west
599,Bonn-Friesdorf,50.7055,7.1467,South-west
602,Bonn-Poppelsdorf,50.7167,7.1,South-west
603,Königswinter-Heiderhof,50.7293,7.204,South-west
604,Bonndorf/Schwarzwald,47.8194,8.3348,South-west
605,Bonndorf/Schwarzwald (Martinstr.),47.8167,8.3333,South-west
606,Boos,48.079,10.1977,South-west
608,Bopfingen-Flochberg,48.8474,10.3644,South-east
609,Bopfingen-Baldern,48.9015,10.3121,South-east
610,"Boppard-Salzig, Bad",50.2028,7.6365,South-west
611,Bordesholm,54.1711,10.0433,North-west
612,Borg,49.5,6.4333,South-west
613,Borgentreich,51.5677,9.2324,North-west
614,Borgentreich-Bühne,51.5709,9.312,North-west
615,Borgloh,52.1833,8.1833,North-west
616,Borgstedt,54.3333,9.7167,North-west
617,Borken in Westfalen,51.873,6.8863,North-west
618,Borken/Hessen-Gombeth,51.064,9.2956,North-west
619,Borkum-Süderstraße,53.5788,6.6703,North-west
621,Borler,50.3127,6.826,South-west
622,Westheide-Born,52.3745,11.4655,North-east
623,Borna (Speicherbecken),51.15,12.4667,North-east
624,Bornhagen,51.3443,9.9465,North-west
625,Bornhöved,54.0667,10.2333,North-west
626,Bornum,51.9797,12.2066,North-east
628,Borstel über Bad Oldesloe,53.8306,10.1799,North-west
629,Bosau-Hutzfeld,54.089,10.4845,North-east
630,Wanzleben-Börde / Klein Germersleben,52.0193,11.4059,North-east
631,Bottrop,51.55,6.95,North-west
632,Bovenden,51.589,9.9232,North-west
633,Boxberg,51.4041,14.5681,North-east
634,Boxberg-Seehof,49.4442,9.6458,South-west
637,Petersberg-Hohen,51.5668,12.0677,North-east
638,Bracht,51.2833,6.2,North-west
639,Brachttal-Spielberg,50.3074,9.2753,South-west
640,Limbach-Oberfrohna-Bräunsdorf,50.8685,12.7237,North-east
641,Oberschöna-Bräunsdorf,50.9407,13.2194,North-east
642,Brake,53.3518,8.4969,North-west
643,Brake-Süderfeld,53.296,8.4529,North-west
644,Brakel,51.7049,9.1738,North-west
645,Bramsche,52.4083,7.9682,North-west
646,"Bramstedt, Bad-Bimöhlen",53.9362,9.9532,North-west
647,Brand/Oberpfalz,49.9589,11.9125,South-east
648,Brande-Hörnerkirchen,53.8551,9.7152,North-west
650,Brandenburg-Görden,52.4136,12.5503,North-east
652,Hagenbüchach,49.5353,10.7706,South-east
653,Brannenburg-Degerndorf,47.7241,12.1092,South-east
654,Braunfels,50.5228,8.3978,South-west
655,Braunichswalde,50.8007,12.2268,North-east
656,Braunlage,51.7234,10.6021,North-east
657,Braunlage-Hohegeiß,51.6634,10.669,North-east
658,Braunlage-Hohegeiß (A),51.6667,10.6667,North-east
659,Braunschweig (Zentrum),52.2667,10.5167,North-east
660,Braunschweig-Gliesmarode,52.2744,10.5656,North-east
661,Braunschweig (T.H.),52.2708,10.5334,North-east
662,Braunschweig,52.2915,10.4464,North-east
663,Braunsdorf,50.8832,13.0192,North-east
664,Brebel,54.6333,9.7333,North-west
665,Brechen-Niederbrechen,50.3669,8.1683,South-west
666,Breckerfeld (Ennepetalsperre),51.2437,7.4089,North-west
667,Breckerfeld-Zurstraße,51.2998,7.4625,North-west
668,Breddenberg,52.9556,7.6165,North-west
669,Breddin,52.8829,12.1753,North-east
670,Bredereiche,53.1363,13.2394,North-east
671,Breklum-Riddorf,54.6152,8.9886,North-west
672,Breese,53.001,11.7954,North-east
673,Brehna,51.5559,12.1991,North-east
674,Breisach,48.0222,7.5845,South-west
676,Breitenbach-Machtlos,50.8046,9.4845,North-west
677,Breitenbrunn-Fürbuch,48.1266,10.3649,South-east
678,Breitenbrunn/Oberpfalz -Gimpertshausen,49.1026,11.5683,South-east
679,Breitenfelde,53.6,10.6333,North-east
680,Breitenhees,52.8338,10.4879,North-east
681,Breitenheim,49.6958,7.6314,South-west
682,Breitenstein,51.6195,10.9495,North-east
683,Breitingen,48.5168,9.9905,South-west
684,Breitnau,47.9385,8.0761,South-west
685,Breitsol,49.9017,9.4281,South-west
686,Breitungen/Werra,50.7605,10.3238,North-east
687,Breitungen/Werra 1,50.7667,10.3333,North-east
688,Brekendorf,54.4333,9.6333,North-west
689,Bremen (Bayernstraße ),53.1167,8.8,North-west
690,Bremen (Bürgerpark),53.0958,8.827,North-west
691,Bremen,53.0451,8.7981,North-west
692,Bremen (Ritterhuder Heerstraße),53.1402,8.739,North-west
693,Bremen (Warturmer Heerstraße),53.0716,8.774,North-west
694,Bremen-Blumenthal,53.1833,8.5833,North-west
695,Bremen-Farge,53.2068,8.5093,North-west
696,Bremen-Lankenau,53.1,8.7333,North-west
697,Bremen-Mittelsbüren,53.1333,8.7167,North-west
698,Bremen-Osterholz,53.0602,8.9533,North-west
699,Bremen-Seefahrtschule,53.1004,8.7834,North-west
700,Bremen-Strom,53.0833,8.7,North-west
701,Bremerhaven,53.5332,8.5761,North-west
702,Bremerhaven-Speckenbüttel,53.5876,8.6015,North-west
703,Bremervörde (A),53.4779,9.1553,North-west
704,Bremervörde,53.4451,9.139,North-west
705,Bremervörde-Niederochtenhausen,53.5312,9.1664,North-west
706,Eschbach,47.8858,7.6611,South-west
707,Bremsdorf,52.1386,14.485,North-east
708,Brennes,49.1333,13.1426,South-east
709,Bretsch,52.8371,11.6268,North-east
710,Bretten,49.0249,8.699,South-west
711,Bretten-Dürrenbüchig,49.0207,8.6484,South-west
712,Bretten-Ruit,49.0065,8.7237,South-west
713,Breuberg-Hainstadt,49.8336,9.0387,South-west
714,Neu Madlitz,52.3653,14.2474,North-east
715,"Briesen, Kreis Cottbus",51.8167,14.25,North-east
716,Brieskow-Finkenheerd,52.2469,14.5678,North-east
717,Brilon,51.3873,8.5737,North-west
718,Brilon-Bontkirchen,51.35,8.65,North-west
719,Brilon-Niederalme,51.4587,8.6251,North-west
720,Brilon-Scharfenberg,51.4259,8.5337,North-west
721,Schönwölkau-Brinnis,51.5171,12.4362,North-east
722,Brocken,51.7986,10.6183,North-east
723,Kail,50.1841,7.24,South-west
724,Brokdorf,53.8667,9.3333,North-west
725,Brokeloh,52.5511,9.2089,North-west
726,Brokstedt,53.9965,9.8194,North-west
727,Brombachtal-Kirch-Brombach,49.7345,8.9557,South-west
729,Brotterode,50.8282,10.454,North-east
730,Bruchmühlbach-Miesau/Glan,49.3864,7.4567,South-west
731,Bruchsal-Heidelsheim,49.1127,8.6372,South-west
732,"Bruchweiler, Kr. Birkenfeld",49.7985,7.2278,South-west
733,Bruck,49.2518,12.311,South-east
734,Bruckberg/Niederbayern-Pörndorf,48.5638,11.9871,South-east
735,Brück-Gömnigk,52.1692,12.7333,North-east
736,Brücken,49.6303,7.1148,South-west
737,Brücken/Helme,51.4454,11.2003,North-east
738,"Brückenau, Bad (A)",50.31,9.79,South-west
740,"Brückenau, Bad-Volkers",50.323,9.7705,South-west
741,Brüel,53.7426,11.7093,North-east
742,Brüggen,51.2445,6.1577,North-west
744,Brühl,50.8274,6.9135,North-west
745,Brünnsteinhaus,47.6446,12.0982,South-east
746,Brumby,51.8934,11.7127,North-east
747,Brunsbüttel,53.9196,9.1417,North-west
749,Brunsleberfeld,52.1833,10.85,North-east
750,Brunsmark,53.617,10.7486,North-east
751,Bruttig-Fankel,50.1332,7.2342,South-west
752,Buch am Wald-Schönbronn,49.3273,10.2777,South-east
753,Bucha,50.87,11.5022,North-east
754,"Buchau, Bad",48.0575,9.6167,South-west
755,"Buchen, Kr. Neckar-Odenwald",49.5182,9.3213,South-west
756,Mihla-Buchenau,51.0745,10.2914,North-east
757,Buchenbach,47.9625,7.9983,South-west
758,Buchenberg,47.6983,10.2405,South-west
759,Buchenberg-Kreuzthal,47.7083,10.1311,South-west
760,Rosengarten-Klecken,53.3629,9.9435,North-west
761,"Buchholz (-Moor), Kreis Dithmarschen",53.969,9.2367,North-west
765,Büchel,50.1746,7.0781,South-west
767,Büchlberg-Kammerwetzdorf,48.6582,13.5461,South-east
768,Bückeberg,52.2667,9.2,North-west
769,Bückeburg,52.2817,9.089,North-west
770,Büddenstedt,52.1667,11.0,North-east
771,Büdingen,50.2769,9.1167,South-west
772,Bühlertal,48.6957,8.1744,South-west
773,Bühlertal-Obertal,48.6743,8.1799,South-west
774,Bühlerzell,49.0025,9.9154,South-west
775,Osterwieck-Rimbeck,51.9997,10.6327,North-east
776,Bühren,51.4862,9.6752,North-west
777,Bülstringen,52.32,11.3503,North-east
778,Bündheim,51.882,10.5487,North-east
779,Bürchau,47.7694,7.8274,South-west
780,Büren,51.544,8.5615,North-west
782,Büren-Wewelsburg,51.609,8.654,North-west
783,Bürgel,50.9452,11.7538,North-east
787,Büsum (Stadt),54.1332,8.8618,North-west
788,Büsum,54.1193,8.8584,North-west
789,Bütthard,49.6063,9.8834,South-west
790,Bütthof,48.7114,8.2481,South-west
791,Bordelum,54.6328,8.937,North-west
792,Bützow-Wolken,53.85,12.0167,North-east
793,Buhlenberg,49.662,7.1098,South-west
794,Bullenkuhlen,53.7667,9.7333,North-west
795,Bundorf,50.2152,10.5231,South-east
796,Burbach-Würgendorf,50.7556,8.1257,North-west
797,Burg-Blumenthal,52.3241,11.8339,North-east
798,"Burg, Kreis Dithmarschen",54.0,9.2667,North-west
799,Burg/Fehmarn,54.45,11.2,North-east
800,Burg/Spreewald,51.8368,14.144,North-east
801,Burgbernheim,49.4549,10.3241,South-east
802,Burgdorf,52.45,10.0,North-west
803,Burgebrach-Oberharnsbach,49.827,10.7898,South-east
804,"Burgen, Kreis Mayen-Koblenz",50.2113,7.3911,South-west
805,Burghammer-Burgneudorf,51.5,14.3833,North-east
806,Burghammer-Burgneudorf 1,51.4833,14.3667,North-east
807,Schlüsselfeld (Kläranlage),49.745,10.6434,South-east
808,"Mehring, Kr. Altötting-Niederholz",48.187,12.8098,South-east
809,Burgk,50.556,11.718,South-east
810,Burgkirchen-Gendorf,48.1785,12.7256,South-east
811,Burgkirchen/Alz-Höresham,48.1507,12.706,South-east
812,Burgkunstadt,50.1429,11.2322,South-east
813,Burglengenfeld,49.2167,12.0333,South-east
814,Pfarrweisach-Lohr (Pegel),50.1451,10.7066,South-east
815,Seegebiet Mansfelder Land-Dederstedt,51.5426,11.6947,North-east
816,Burgstädt,50.9139,12.8077,North-east
817,Burgwald-Bottendorf,51.0306,8.8146,North-west
818,Burgwald-Wiesenfeld,51.0068,8.7498,North-west
819,Burgwedel-Fuhrberg,52.5608,9.8494,North-west
820,Burgwedel-Kleinburgwedel,52.5069,9.8792,North-west
821,Burk-Meierndorf,49.1443,10.5024,South-east
822,Burkau-Kleinhänchen,51.2065,14.2371,North-east
823,Burkhardtsdorf,50.736,12.9195,South-east
824,Burladingen,48.2929,9.1157,South-west
825,Bursfelde,51.5333,9.6333,North-west
826,Buseck-Großen-Buseck,50.611,8.7854,South-west
827,Butjadingen-Burhave,53.5802,8.3665,North-west
828,Buttstädt,51.1179,11.4158,North-east
829,Butzbach-Bodenrod,50.396,8.5465,South-west
830,Butzbach-Kirch-Göns,50.4707,8.6523,South-west
831,Butzow,52.4927,12.6001,North-east
833,Neuhausen/Erzgeb.-Rauschenbach,50.6951,13.4975,South-east
834,Calden-Fürstenwald,51.3848,9.3633,North-west
835,Callenberg,50.8419,12.6381,North-east
836,Calvörde,52.3923,11.292,North-east
837,"Camberg, Bad",50.2863,8.2949,South-west
838,Camburg,51.0509,11.7016,North-east
839,Carlow,53.7575,10.9288,North-east
840,Carlsfeld,50.4313,12.6114,South-east
842,Carlsfeld-Weiterswiese,50.4252,12.5953,South-east
843,Carpin,53.3593,13.2447,North-east
845,Carpin-Serrahn,53.3445,13.2034,North-east
846,Casekow,53.2167,14.2167,North-east
847,Castell,49.732,10.3663,South-east
848,Celle (Stadt),52.6146,10.0726,North-west
849,Celle-Hustedt,52.6966,10.0421,North-west
850,Celle,52.5959,10.0296,North-west
851,Pemfling-Pitzling,49.2505,12.6044,South-east
853,Chemnitz,50.7913,12.872,North-east
854,Chemnitz-Küchwald,50.8502,12.9123,North-east
855,Chieming/Chiemsee,47.8899,12.5396,South-east
856,Chieming,47.8843,12.5404,South-east
857,Chiemsee-Herrenchiemsee,47.8665,12.395,South-east
858,Christes,50.6667,10.4833,South-east
859,Christlessee,47.3667,10.3,South-east
860,Algermissen-Groß Lobke,52.2731,10.0163,North-west
861,Clausthal-Zellerfeld -Buntenbock,51.7743,10.3318,North-east
862,Clausthal-Zellerfeld -Erbprinzentanne,51.8298,10.3484,North-east
863,Clausthal-Zellerfeld,51.7904,10.347,North-east
864,Clenze-Bussau,52.9557,10.99,North-east
866,Coburg (Stadt),50.25,10.95,South-east
867,Lautertal-Oberlauter,50.3066,10.9679,South-east
868,Cochstedt,51.8776,11.4014,North-east
869,Cölbe,50.8391,8.7793,North-west
870,Cölpin,53.5231,13.4293,North-east
871,Coesfeld,51.9618,7.1585,North-west
873,"Colberg, Bad",50.2833,10.8,South-east
874,Zielitz,52.2994,11.6733,North-east
875,Colditz,51.1326,12.7801,North-east
876,Collmberg,51.304,13.0096,North-east
877,Colmberg,49.3575,10.4066,South-east
878,Coswig,51.1178,13.5731,North-east
880,Cottbus,51.7759,14.3168,North-east
881,Crailsheim-Alexandersreut,49.0985,10.0979,South-west
882,Ohrdruf-Crawinkel,50.7813,10.786,North-east
883,Creglingen,49.4695,10.0274,South-west
884,Creglingen-Finsterlohr,49.4345,10.0941,South-west
885,Creußen-Bühl,49.8449,11.616,South-east
886,Creuzburg,51.0554,10.2505,North-west
887,Criewen,53.0146,14.2198,North-east
888,Crimmitschau,50.8149,12.3821,North-east
889,Crivitz,53.5735,11.6456,North-east
890,Crottendorf,50.5277,12.9328,South-east
891,Cuxhaven,53.8713,8.706,North-west
892,Cuxhaven-Altenbruch,53.8256,8.7721,North-west
893,Hohen Pritz-Kukuk,53.6376,11.9229,North-east
894,Dachau,48.2466,11.4403,South-east
895,Dachsbach-Rauschenberg,49.6531,10.6704,South-east
896,Dachwig,51.0778,10.8619,North-east
897,Dackenheim,49.5214,8.1858,South-west
898,Dähre,52.8004,10.9103,North-east
899,Neukirchen-Dänkritz,50.776,12.4226,North-east
900,Dagebüll,54.7289,8.7071,North-west
901,Dahlem-Kronenburg,50.3605,6.4807,South-west
902,Dahlem-Schmidtheim,50.4115,6.5615,South-west
903,Dahlenburg,53.1833,10.75,North-east
904,Dahlenwarsleben,52.1972,11.5408,North-east
905,Dahme,51.867,13.4302,North-east
908,Dammhaus,51.7833,10.4333,North-east
910,Danna-Eckmannsdorf,51.995,12.8916,North-east
911,Danndorf,52.4266,10.9169,North-east
913,Dannenfels,49.6236,7.9474,South-west
915,Dargun,53.9,12.85,North-east
916,Darlingerode,51.8514,10.7323,North-east
917,Darmstadt,49.8809,8.6779,South-west
918,Darmstadt (A),49.8453,8.624,South-west
919,Darmstadt-Botanischer Garten,49.8697,8.6796,South-west
920,Darmstadt (US-Air-Base),49.8564,8.5929,South-west
921,Dasburg/Our,50.045,6.1369,South-west
922,Dasing,48.395,11.0594,South-east
923,Heinade-Hellental,51.8122,9.6175,North-west
924,Dassel-Lauenberg,51.7687,9.7549,North-west
925,Dasselsbruch,52.5667,10.0167,North-west
926,Daßwang,49.15,11.6667,South-east
927,Daun,50.1957,6.8279,South-west
928,Deckenpfronn,48.6515,8.8262,South-west
929,Dedeleben,52.0314,10.8973,North-east
930,Deggendorf,48.8354,12.9498,South-east
931,Deggenhausertal-Azenweiler,47.8007,9.4108,South-west
932,Deining-Mittersthal,49.2143,11.5514,South-east
933,"Deisenhofen, Kreis München",48.0368,11.5777,South-east
934,Delbrück,51.7835,8.5658,North-west
935,Delfshausen,53.2833,8.25,North-west
936,Delmenhorst-Adelheide,53.0163,8.6112,North-west
937,Demerath,50.1667,6.9333,South-west
939,Demmin,53.9164,12.977,North-east
940,Denkendorf,48.9167,11.45,South-east
941,Denklingen-Dienhausen,47.8874,10.8315,South-east
942,Densborn,50.122,6.599,South-west
943,Denzlingen,48.0633,7.8649,South-west
944,Derenburg,51.8714,10.9026,North-east
945,Dermbach,50.712,10.1138,South-west
946,Dersenow,53.3829,10.8908,North-east
947,Dersum,52.9554,7.2706,North-west
948,Dessau,51.8512,12.2515,North-east
949,Dessau-Mildensee,51.8218,12.3051,North-east
951,Dettelbach-Effeldorf,49.7989,10.0913,South-west
952,Deuerling-Heimberg,49.0208,11.8914,South-east
953,Deuselbach,49.7619,7.0542,South-west
955,Dieburg,49.8975,8.8486,South-west
956,Waldhufen-Diehsa,51.2386,14.7427,North-east
957,Dielheim-Horrenberg,49.2811,8.7826,South-west
958,Diemelsee-Rhenegge,51.3626,8.7686,North-west
959,Diemelsee-Giebringhausen,51.3379,8.7323,North-west
960,Diemelsee-Stormbruch,51.3484,8.6987,North-west
961,Diemelstadt-Rhoden,51.4743,9.0039,North-west
962,Stadtilm-Dienstedt,50.8018,11.1692,North-east
963,Diepholz,52.5881,8.3424,North-west
964,Dierfeld,50.0832,6.8904,South-west
965,Diesbar-Seußlitz,51.2401,13.4166,North-east
966,Diesdorf,52.7522,10.8831,North-east
967,Dießen/Ammersee-Riederau,47.9805,11.097,South-east
968,Diestelow,53.5538,12.0676,North-east
970,Dietenhofen,49.4158,10.6734,South-east
971,Dietenhofen-Götteldorf,49.4067,10.6284,South-east
972,Dieterode,51.2993,10.0999,North-west
973,Dietersburg,48.4996,12.9258,South-east
974,Südharz-Dietersdorf,51.5307,11.0457,North-east
975,Dieterskirchen,49.4139,12.4132,South-east
976,Dietfurt-Mühlbach,49.0209,11.6158,South-east
977,Dietzhölztal-Mandeln,50.8541,8.3416,North-west
978,Holzheim bei Diez,50.3574,8.0485,South-west
979,Dillenburg,50.7364,8.2672,South-west
982,Dillingen/Donau,48.5701,10.4985,South-east
983,Dillingen/Donau-Fristingen,48.5562,10.56,South-east
984,Dingelstädt,51.3126,10.3224,North-east
985,Dinkelsbühl-Oberwinstetten,49.0504,10.2892,South-east
986,Dinkelsbühl-Karlsholz,49.0743,10.3794,South-east
987,Dinkelscherben,48.3473,10.5915,South-east
988,Dinklage,52.6746,8.1137,North-west
989,Dinslaken,51.5765,6.7849,North-west
990,Dipperz,50.5452,9.8027,South-west
991,Dippoldiswalde-Reinberg,50.9116,13.7087,North-east
992,Dirmstein,49.5642,8.2552,South-west
993,Dischingen/Egau,48.6818,10.3635,South-east
994,Dischingen-Eglingen,48.7134,10.4405,South-east
995,"Ditzenbach, Bad",48.5859,9.7064,South-west
996,Ditzingen-Heimerdingen,48.8601,8.9632,South-west
997,Dobbrikow,52.17,13.0683,North-east
998,Dobel,48.7968,8.4921,South-west
999,"Doberan, Bad",54.1137,11.9129,North-east
1000,"Doberan, Bad-Heiligendamm",54.1442,11.8454,North-east
1001,Doberlug-Kirchhain,51.6451,13.5747,North-east
1002,Dobra,51.5179,13.4436,North-east
1003,Döbeln,51.1333,13.1167,North-east
1004,Döbern,51.617,14.5989,North-east
1005,Döbris-Pirkau,51.1001,12.1391,North-east
1006,Dömitz,53.1399,11.2544,North-east
1007,Dörnitz,52.2075,12.1938,North-east
1008,Dörnthal,50.7333,13.3333,South-east
1009,Dörpel,52.6667,8.5833,North-west
1012,Dörzbach,49.3833,9.7,South-west
1014,Dollart-Kanalpolder,53.2289,7.2191,North-west
1015,Dolle,52.4175,11.6204,North-east
1016,Langballig,54.7949,9.6429,North-west
1017,Domsühl-Zieslübbe,53.4727,11.7729,North-east
1018,Donaueschingen,47.9422,8.5046,South-west
1019,Donaustauf,49.0309,12.1957,South-east
1020,Donauwörth,48.7329,10.7745,South-east
1021,Donndorf,51.2946,11.3714,North-east
1022,Dorfchemnitz-Wolfsgrund,50.7684,13.4108,North-east
1023,Dorfen (Kläranlage),48.2746,12.1616,South-east
1024,Dormagen-Zons,51.1157,6.851,North-west
1025,Dornburg-Frickhofen,50.5057,8.0191,South-west
1026,Dornburg/Saale,51.0066,11.6619,North-east
1027,Dornstedt,51.4093,11.7463,North-east
1028,Dornstetten,48.4757,8.4959,South-west
1029,Dornstetten-Aach,48.4718,8.4809,South-west
1030,Dornum,53.646,7.4302,North-west
1031,Dorsten-Hervest,51.6706,6.9843,North-west
1032,Dortmund,51.512,7.5345,North-west
1033,Dortmund-Brechten,51.5715,7.4631,North-west
1034,Dortmund-Kruckel,51.45,7.4167,North-west
1035,Dortmund-Wickede,51.5206,7.6161,North-west
1036,Arnstadt-Dosdorf,50.7974,10.912,North-east
1038,Drachselsried,49.1065,13.0165,South-east
1039,Dransfeld-Ossenfeld,51.5263,9.7978,North-west
1040,Drebach,50.6741,13.0131,South-east
1041,Drebkau,51.6583,14.2143,North-east
1042,Drebligar,51.6279,12.9109,North-east
1043,Drefahl,53.2857,11.8652,North-east
1044,Dreis,50.2667,6.7833,South-west
1046,Drensteinfurt,51.7585,7.7528,North-west
1047,Dresden (Mitte),51.0557,13.7274,North-east
1048,Dresden-Klotzsche,51.1278,13.7543,North-east
1049,Dresden-Leutewitz,51.0582,13.6694,North-east
1050,Dresden-Hosterwitz,51.0221,13.847,North-east
1051,Dresden-Strehlen,51.0249,13.775,North-east
1052,Möckern-Drewitz,52.2174,12.1641,North-east
1053,"Driburg, Bad",51.7337,9.0445,North-west
1054,"Driburg, Bad-Dringenberg",51.6609,9.0783,North-west
1055,Driedorf,50.6316,8.1813,South-west
1056,Drochtersen,53.7118,9.3791,North-west
1057,Dröda-Feilebach,50.3971,12.0593,South-east
1058,Blankenhain-Drößnitz,50.8295,11.4212,North-east
1060,Drognitz,50.5892,11.5766,South-east
