year,month,day,date,p_air,T_air,rh,sh,Tpot,Tdew,VPmax,VPact,VPdef,H2OC,rho,wv,wd,rain1,rain2,Srain1,Srain2,Tpyr,TDR,TUR,SWDR,SWUR,albedo,SDUR,SDIR,LWDR,LWUR,TRAD,PAR,Rn,SHF1,SHF2,SHF3,SHF4,SHF5,SHFM,ST002,ST004,ST008,ST016,ST032,ST064,ST128,SM008,SM016,SM032,SM064,SM128,Tlog,Heating1,Heating2
2011,11,24,2011-11-24,1015.5619,0.7519,92.929,3.7196,272.7046,-0.2877,6.5917,6.0585,0.5321,5.9652,1288.8312,0.7767,190.2619,0,0,475.5,439.7,3.8788,314.939,323.5815,42.7235,11.0719,25.7954,14610,44.3871,272.216,312.51,-0.7735,76.8129,-8.6415,-3.3563,-7.6331,-11.6256,-7.41,-7.9367,-7.5923,2.0275,2.334,2.7283,3.6342,4.999,7.2656,9.8383,27.6398,29.4135,29.875,27.8506,32.9246,6.2704,76.9792,60.2896
2011,11,25,2011-11-25,1010.0129,2.5054,81.636,3.6562,274.8829,-0.5725,7.5777,5.9219,1.6548,5.8642,1273.8206,1.6667,211.7612,0,0,475.5,439.7,3.7438,328.5925,335.4608,55.9754,17.5894,33.3869,22300,135.5631,272.6165,317.8721,0.3615,95.0462,-6.8679,-2.8725,-6.7373,-10.5773,-6.2852,-6.7925,-6.6527,2.0448,2.2094,2.5146,3.3608,4.7188,7.0431,9.7452,27.4819,29.3856,29.7954,27.8425,32.92,7.4617,43.1131,42.2569
2011,11,26,2011-11-26,1010.84,6.145,76.3685,4.4504,278.4452,2.2931,9.4802,7.2131,2.2669,7.1358,1257.3846,3.1279,220.1333,0,0,475.5,439.7,5.7433,329.6123,342.2756,27.7869,6.825,24.289,3040,12.401,301.8256,335.4508,4.1571,50.6783,-12.6631,-0.2356,-0.305,-0.5631,0.1183,0.1769,-0.1619,3.9269,3.8619,3.7981,4.1258,4.8138,6.8177,9.6429,27.6046,29.3725,29.76,27.8404,32.92,9.4371,0,0
2011,11,27,2011-11-27,1003.1817,7.5996,70.9781,4.5992,280.506,2.6223,10.4938,7.3965,3.0962,7.3729,1241.2963,3.7942,226.5665,0.005,0,475.505,439.7,7.2258,340.7773,355.795,46.7208,14.6133,31.6355,14770,88.519,294.0558,341.1823,5.3258,80.726,-15.0175,-0.0687,-0.0085,-0.3115,0.225,0.5225,0.0717,5.1342,4.999,4.8312,4.9756,5.2885,6.7975,9.5348,27.7717,29.4079,29.7613,27.8506,32.9223,11.2442,0,0
2011,11,28,2011-11-28,1010.8635,3.9015,77.6571,3.861,276.2073,0.1654,8.4015,6.2604,2.1419,6.1925,1268.3356,1.2765,209.6781,0,0,475.505,439.7,5.4808,316.0967,336.5956,44.8248,14.0962,32.9167,19730,103.4506,271.2712,322.4994,1.3202,79.7556,-20.4992,-2.6856,-6.2965,-9.9867,-7.3581,-7.3373,-6.7329,4.5312,4.7312,4.8933,5.3254,5.7208,6.9696,9.4362,27.7231,29.256,29.7604,27.8675,32.9327,9.5352,39.1667,23.8779
2011,11,29,2011-11-29,1004.6731,0.2013,87.7581,3.4354,272.9996,-1.6458,6.4302,5.5327,0.8969,5.5106,1277.964,1.5671,210.8058,0,0,475.505,439.7,2.0823,296.8952,322.4473,51.2398,16.3902,33.6025,22210,126.9754,245.6558,306.0571,-2.2123,86.2233,-25.5519,-4.9969,-11.9583,-18.2481,-10.6267,-11.8865,-11.5442,1.0906,1.5852,2.265,3.5429,5.1975,7.1415,9.3633,27.5029,28.8754,29.674,27.87,32.9252,4.8273,54.9652,46.8173
2011,11,30,2011-11-30,1008.2185,5.2223,82.829,4.6129,277.7338,2.4625,9.2048,7.4527,1.7512,7.3942,1258.4765,1.7135,230.0948,0,0,475.505,439.7,6.0504,318.1925,336.1733,34.9417,9.6198,26.8891,7590,32.8194,283.2513,326.5533,2.1827,61.1046,-17.9821,-1.1175,-2.73,-4.5635,-1.9529,-2.575,-2.5867,3.3273,3.369,3.411,3.8602,4.74,6.8219,9.3081,27.5483,28.8531,29.6,27.8588,32.9244,9.2031,32.4888,22.5694
2011,12,1,2011-12-01,1002.7685,4.3362,84.5365,4.5194,277.2846,1.8242,8.9279,7.256,1.6727,7.2448,1256.0944,2.5312,205.9883,0,0,475.505,439.7,5.28,312.7681,330.0235,21.7402,4.7723,22.895,1020,4.0885,291.0271,325.2508,1.8521,40.4248,-17.2565,-1.6338,-4.1427,-6.5425,-1.8877,-3.1558,-3.4733,2.166,2.2806,2.546,3.3848,4.6912,6.7252,9.244,27.48,28.9604,29.5608,27.8504,32.9365,7.1171,38.8542,37.0604
2011,12,2,2011-12-02,994.6654,9.381,69.9867,5.13,282.9773,3.9896,12.1073,8.1754,3.9312,8.2225,1222.8315,3.5098,216.4596,0.98,1,476.485,440.7,9.1744,348.3173,357.9165,32.2244,8.3085,25.281,4390,17.645,316.0931,349.6079,6.9746,57.6819,-9.5979,1.6715,4.1254,5.6577,4.1079,4.38,3.9881,6.4238,6.1523,5.711,5.4256,5.1915,6.5646,9.1654,27.6479,29.0038,29.5756,27.8554,32.9652,12.7683,9.9419,2.1527
2011,12,3,2011-12-03,992.3604,4.0533,82.456,4.2558,277.8279,1.195,8.4731,6.7656,1.7085,6.824,1244.231,3.345,197.8787,0.195,0.1,476.68,440.8,5.0625,312.9242,329.566,20.3021,4.2377,21.02,100,1.5137,292.6215,325.3283,1.9427,39.255,-16.6435,-2.8329,-6.1375,-9.0738,-4.9442,-5.7973,-5.7565,3.2094,3.4808,3.839,4.6412,5.5312,6.7583,9.0883,27.5148,28.9452,29.5525,27.8681,32.9515,7.1138,39.0277,37.141
2011,12,4,2011-12-04,983.9342,8.1673,78.4148,5.4042,282.6331,4.6271,10.8671,8.521,2.346,8.6598,1214.3967,2.7735,229.8481,2.675,2.5,479.355,443.3,7.6581,340.9992,347.9229,14.465,3.1094,20.982,0,0,326.5344,344.814,6.0854,29.8887,-6.9229,0.6042,1.7535,2.3508,1.6885,2.0448,1.6894,5.8173,5.696,5.4717,5.5029,5.6081,6.781,9.029,27.595,28.9556,29.5,27.88,32.97,10.9544,8.3327,0
2011,12,5,2011-12-05,983.5181,4.1177,80.4915,4.2119,278.6,1.0156,8.2348,6.6356,1.5996,6.7515,1232.5527,3.6292,242.2833,9.75,9.3,489.105,452.6,4.1298,324.7046,338.7706,37.9473,10.636,28.6645,10913,55.0658,286.7581,328.135,2.6317,66.811,-14.0652,-2.8975,-5.9844,-8.8144,-6.6569,-7.4929,-6.3688,4.4233,4.6931,4.9454,5.4962,5.9635,6.92,8.9873,28.3813,29.0171,29.5,27.8858,32.9692,7.8183,36.0292,0
2011,12,6,2011-12-06,989.2837,2.6706,79.6196,3.7073,276.6821,-0.5262,7.4277,5.8835,1.5448,5.9473,1246.6292,2.3683,231.8512,0.68,0.7,489.785,453.3,2.3998,307.011,327.6404,35.3756,9.4813,27.357,10840,55.2744,271.6358,318.1598,0.5146,65.8269,-20.6294,-3.9813,-8.8629,-12.9681,-7.6925,-9.5188,-8.6035,2.2988,2.6412,3.1133,4.0879,5.3896,7.0033,8.9583,30.4281,29.3085,29.4517,27.8921,32.97,6.3473,13.1367,0
2011,12,7,2011-12-07,986.5415,4.164,76.9938,4.0115,278.4031,0.474,8.264,6.3463,1.9171,6.4356,1236.276,3.7475,225.0627,3.09,3.2,492.875,456.5,3.4858,300.2535,328.454,16.746,3.704,21.8886,210,1.6017,283.5075,324.7494,1.9177,32.6835,-28.1994,-2.3927,-5.0669,-7.3744,-4.0394,-5.0915,-4.7925,2.5615,2.7519,3.0077,3.7352,4.8817,6.85,8.9354,32.56,29.7844,29.4342,27.8898,32.97,6.8494,3.8533,0
