"station_id","year","season","n_rain","R5mm","R10mm","R20mm","SDII","PRCPTOT","Rx1day","Rx5day","n_maxdy","n_mindy","FD","TR","SU","ID","TNn","TNx","TXn","TXx","DTR","TN10p","TN90p","TX10p","TX90p"
"BELMULLET",1960,"Autumn",91,26,10,1,6.068,321.6,22.9,54.3,91,91,1,0,0,0,-0.8,14.1,8.5,18.3,5.329,5.495,2.198,3.297,5.495
"BELMULLET",1961,"Winter",90,33,9,1,6.148,393.5,22.3,45,90,90,3,0,0,0,-1.1,9.2,5,11.7,4.724,0,20.339,1.227,21.391
"BELMULLET",1961,"Spring",92,10,5,1,4.613,175.3,25,32.9,92,92,1,0,0,0,-1.1,10.4,7.5,19.9,5.687,2.924,26.424,2.174,21.702
"BELMULLET",1961,"Summer",92,14,6,2,5.949,267.7,33.5,88.6,92,92,0,0,0,0,5.2,16.6,13.4,20.6,4.951,15.667,6.297,12.706,2.136
"BELMULLET",1961,"Autumn",91,32,16,3,7.705,439.2,45.6,89.9,91,91,0,0,0,0,0.6,13.4,7.3,20.2,5.003,4.206,4.017,6.214,4.32
"BELMULLET",1962,"Winter",90,22,7,1,5.928,296.4,25.2,63.1,90,90,19,0,0,0,-5.1,9.5,2.3,12.9,5.407,18.736,9.885,21.494,10.766
"BELMULLET",1962,"Spring",92,17,6,0,5.547,210.8,19.9,38.8,92,92,6,0,0,0,-5.5,10.2,3.5,19.1,6.721,17.279,4.348,17.016,9.333
"BELMULLET",1962,"Summer",92,14,8,1,5.494,197.8,20.2,34.3,92,92,0,0,0,0,1.9,14,12.9,22.2,5.755,14.055,2.811,7.571,5.397
"BELMULLET",1962,"Autumn",91,22,10,3,7.448,327.7,33.1,68.6,91,91,0,0,0,0,0.7,14.3,5.7,17.3,4.915,4.396,4.282,13.035,4.358
"BELMULLET",1963,"Winter",90,10,2,1,4.907,142.3,20.1,48.4,90,90,31,0,0,0,-6.4,10.1,0.8,12.3,5.173,30.651,1.111,48.046,3.18
"BELMULLET",1963,"Spring",92,22,13,1,6.856,308.5,25.8,51.8,92,92,1,0,0,0,-0.5,9.7,6.8,19.1,5.792,6.522,4.048,10.532,5.922
"BELMULLET",1963,"Summer",92,18,6,0,5.063,243,18.6,32.4,92,92,0,0,3,0,5.1,15.6,12.2,26.6,5.827,7.609,8.321,16.867,8.546
"BELMULLET",1963,"Autumn",91,29,13,1,6.577,374.9,33.5,64.8,91,91,0,0,0,0,0.6,13.6,7.2,18.3,4.823,6.518,6.252,10.534,3.297
"BELMULLET",1964,"Winter",91,11,5,1,4.735,161,24,50.3,91,91,10,0,0,0,-3.2,9.5,4.2,12.4,4.671,9.89,7.692,11.936,7.503
"BELMULLET",1964,"Spring",92,12,2,0,4.276,175.3,15.1,45.8,92,92,4,0,0,0,-2.2,12.9,7.9,22.7,6.153,7.234,18.478,0,14.018
"BELMULLET",1964,"Summer",92,15,6,1,5.613,224.5,31.1,41.6,92,92,0,0,0,0,3.4,14.3,12.6,21.6,5.145,10.307,6.447,8.546,3.223
"BELMULLET",1964,"Autumn",91,26,11,3,6.516,358.4,24.1,63.9,91,91,0,0,0,0,1.1,14.4,7.4,20.2,5.413,11.52,16.294,5.305,22.66
"BELMULLET",1965,"Winter",90,24,10,2,6.566,328.3,25.4,68.2,90,90,14,0,0,0,-4.3,9,3.6,12.6,5.531,15.326,1.111,7.778,3.295
"BELMULLET",1965,"Spring",92,18,1,0,4.232,224.3,11.6,29.8,92,92,2,0,0,0,-2.6,12.4,4.2,19.4,5.562,4.91,15.817,8.996,8.696
"BELMULLET",1965,"Summer",92,13,6,1,5.2,244.4,23.9,47.4,92,92,0,0,0,0,4.6,15.5,13.4,20.4,5.591,18.366,6.072,12.219,7.309
"BELMULLET",1965,"Autumn",91,26,9,1,6.46,303.6,29,56.7,91,91,2,0,0,0,-0.6,12.9,4.4,16.7,5.122,16.067,3.297,31.792,4.32
"BELMULLET",1966,"Winter",90,29,8,0,5.756,339.6,18.1,51.1,90,90,11,0,0,0,-4.9,8.6,0.6,12.8,4.668,10.958,6.245,15.172,8.467
"BELMULLET",1966,"Spring",92,21,5,0,4.954,257.6,14.2,50.4,92,92,0,0,0,0,0.6,10.2,3.7,21.1,5.034,6.897,18.703,11.957,12.969
"BELMULLET",1966,"Summer",92,16,7,0,5.81,226.6,17.3,33.8,92,92,0,0,0,0,6.3,14.3,13.4,20.5,5.364,5.06,9.52,3.261,3.936
"BELMULLET",1966,"Autumn",91,12,7,4,5.857,316.3,34.4,52.9,91,91,1,0,0,0,-0.2,13.8,7,19.2,5.33,5.495,6.593,9.852,9.36
"BELMULLET",1967,"Winter",90,31,10,0,6.111,378.9,19.7,55.3,90,90,5,0,0,0,-0.7,9.6,4.1,11.7,4.394,0,11.762,2.222,4.406
"BELMULLET",1967,"Spring",92,15,6,0,4.713,216.8,15.5,38.8,92,92,1,0,0,0,-0.7,9.6,7.2,16,5.723,11.732,10.42,10.382,2.174
"BELMULLET",1967,"Summer",92,14,4,2,6.095,231.6,33.2,57.2,92,92,0,0,0,0,5.8,15.1,12.7,21.2,5.654,12.594,6.897,5.435,6.634
"BELMULLET",1967,"Autumn",91,31,8,1,5.749,385.2,24,42.7,91,91,1,0,0,0,-1,13.2,7.8,17.2,5.023,10.989,2.615,11.33,0
"BELMULLET",1968,"Winter",91,22,5,1,5.585,262.5,20.7,53.9,91,91,17,0,0,0,-3.2,9.9,2.6,12.8,5.263,16.976,9.739,8.147,7.503
"BELMULLET",1968,"Spring",92,11,4,0,4.372,205.5,15.2,42.6,92,92,3,0,0,0,-2.6,11.9,6.3,17.2,6.459,15.142,6.222,11.919,3.111
"BELMULLET",1968,"Summer",92,10,3,1,5.852,158,22.8,40.2,92,92,0,0,0,0,4.1,15.8,12.9,23,7.116,20.54,6.109,2.174,15.067
"BELMULLET",1968,"Autumn",91,20,9,4,7.149,364.6,43.6,91,91,91,0,0,0,0,0.4,14,6.8,21,5.26,6.101,13.528,5.495,24.252
"BELMULLET",1969,"Winter",90,27,6,0,5.587,312.9,15.2,40.4,90,90,19,0,0,0,-6.2,9.1,1.3,12.2,5.646,17.663,4.444,16.092,7.51
"BELMULLET",1969,"Spring",92,9,2,0,4.261,119.3,12.7,28.4,92,92,8,0,0,0,-2.2,10.7,4.7,16.7,6.825,15.105,6.372,10.645,8.321
"BELMULLET",1969,"Summer",92,12,1,0,4.554,159.4,11.3,34.9,92,92,0,0,0,0,3.7,14.7,13.4,23.4,5.846,8.396,9.295,1.087,6.934
"BELMULLET",1969,"Autumn",91,20,8,2,6.072,327.9,43.4,62.6,91,91,0,0,0,0,0.6,14.2,6.1,22.1,5.284,10.61,16.37,10.648,18.947
"BELMULLET",1970,"Winter",90,28,10,0,6.081,358.8,16.9,59.5,90,90,12,0,0,0,-2.5,9.6,3.6,11.6,5.14,6.36,4.444,5.326,4.406
"BELMULLET",1970,"Spring",92,9,1,0,3.406,173.7,10.7,30,92,92,4,0,0,0,-2.3,11.6,6.1,18.6,5.766,11.169,13.006,11.807,3.186
"BELMULLET",1970,"Summer",92,12,4,1,5.691,193.5,31.9,42.3,92,92,0,0,0,0,6,14.6,13.2,23.3,5.926,9.033,14.73,13.531,19.115
"BELMULLET",1970,"Autumn",91,36,11,5,7.377,472.1,38.9,64,91,91,0,0,0,0,2,14.8,7.3,19.7,4.611,2.69,10.989,8.64,11.709
"BELMULLET",1971,"Winter",90,19,7,0,5.774,271.4,19.4,42.6,90,90,6,0,0,0,-2.1,10.5,4.6,13,5.063,6.207,8.506,3.333,11.877
"BELMULLET",1971,"Spring",92,6,1,0,3.388,108.4,10.9,19.1,92,92,0,0,0,0,0.3,10.8,7.7,19.8,6.362,9.933,10.832,4.348,13.981
"BELMULLET",1971,"Summer",92,16,7,1,6.581,243.5,29.7,66,92,92,0,0,0,0,4.3,15,12.8,23.2,6.046,12.631,8.321,6.409,9.033
"BELMULLET",1971,"Autumn",91,28,8,1,6.254,300.2,20.6,55.3,91,91,0,0,0,0,0.8,15.4,5.6,22.4,5.538,6.48,25.047,3.297,32.74
"BELMULLET",1972,"Winter",91,14,1,0,4.186,184.2,11.3,28.5,91,91,14,0,0,0,-4.7,10.1,3.4,13.2,5.373,10.686,13.679,1.099,15.233
"BELMULLET",1972,"Spring",92,20,8,0,5.358,278.6,17.2,46.6,92,92,3,0,0,0,-1,9.7,6.3,15.9,5.984,7.984,5.247,9.183,6.147
"BELMULLET",1972,"Summer",92,10,2,0,4.22,147.7,17.5,26.3,92,92,0,0,0,0,4.6,14,11.6,22.8,5.749,20.652,1.012,38.343,9.67
"BELMULLET",1972,"Autumn",91,16,5,1,6.367,210.1,31.6,53.1,91,91,1,0,0,0,-0.6,13.5,6.6,21.5,5.971,14.816,5.191,9.776,12.656
"BELMULLET",1973,"Winter",90,30,11,1,6.408,378.1,25.9,58.9,90,90,6,0,0,0,-1,10.1,3.7,13.2,4.972,1.916,20,1.073,14.176
"BELMULLET",1973,"Spring",92,13,5,0,4.597,174.7,17.2,35.9,92,92,2,0,0,0,-1.8,12,7.1,18.2,6.295,12.219,9.633,10.457,12.781
"BELMULLET",1973,"Summer",92,16,5,2,5.48,224.7,22,43.9,92,92,0,0,2,0,3.5,15.2,12.5,27.4,5.738,11.882,10.27,5.097,7.421
"BELMULLET",1973,"Autumn",91,22,10,4,7.79,311.6,31.8,94,91,91,1,0,0,0,-0.7,15.5,7,20.9,5.543,6.556,9.814,7.692,12.77
"BELMULLET",1974,"Winter",90,33,14,1,6.363,432.7,23,94,90,90,1,0,0,0,-1,9.6,4.6,12.1,4.61,2.146,16.245,1.111,9.425
"BELMULLET",1974,"Spring",92,7,2,0,4.41,127.9,11.9,32.3,92,92,4,0,0,0,-1.4,11,6.6,19.3,7.11,9.745,5.21,7.271,18.066
"BELMULLET",1974,"Summer",92,21,12,0,6.341,260,18.4,48.7,92,92,0,0,1,0,6.2,15.6,12.3,25.7,5.746,9.333,6.072,4.31,8.658
"BELMULLET",1974,"Autumn",91,23,11,1,5.871,369.9,22.4,51.1,91,91,2,0,0,0,-1.4,12.9,6,19,5.115,17.999,0,31.072,1.099
"BELMULLET",1975,"Winter",90,29,6,1,6.005,354.3,21.9,54.1,90,90,1,0,0,0,-0.6,10.1,6.1,12.7,4.831,0,14.444,0,16.245
"BELMULLET",1975,"Spring",92,6,0,0,3.151,110.3,9.3,20.5,92,92,4,0,0,0,-2.9,9.9,5.4,18.4,6.143,22.076,8.696,9.258,4.048
"BELMULLET",1975,"Summer",92,10,7,0,5.315,180.7,18.9,41.2,92,92,0,0,1,0,3.6,16.7,12.3,27.4,6.304,12.519,24.213,4.273,22.376
"BELMULLET",1975,"Autumn",91,29,10,0,6.231,342.7,19.1,44,91,91,0,0,0,0,0,14.8,7.1,18,4.875,7.654,15.953,7.465,11.557
"BELMULLET",1976,"Winter",91,13,4,1,4.92,226.3,22.3,47.6,91,91,2,0,0,0,-1.6,10.3,2.8,11.8,4.524,0,19.174,9.852,16.18
"BELMULLET",1976,"Spring",92,16,6,1,5.377,252.7,20.6,44.3,92,92,0,0,0,0,0,11.9,5,19.7,5.633,2.961,13.006,6.259,11.432
"BELMULLET",1976,"Summer",92,8,2,0,4.939,113.6,18.9,35.4,92,92,0,0,8,0,5.4,18,13.6,28.7,6.705,4.348,19.453,1.087,30.097
"BELMULLET",1976,"Autumn",91,23,6,0,5.587,296.1,18.1,49.9,91,91,2,0,0,0,-0.5,13.6,6.9,18.9,5.813,12.391,2.16,6.897,8.64
"BELMULLET",1977,"Winter",90,18,7,1,5.454,305.4,29.9,47.4,90,90,14,0,0,0,-4.9,9.1,2.6,10.9,5.112,11.877,3.333,14.176,0.92
"BELMULLET",1977,"Spring",92,14,3,0,4.415,211.9,19.3,42.6,92,92,0,0,0,0,0.5,14,6.6,20.6,5.695,6.747,11.957,8.321,12.294
"BELMULLET",1977,"Summer",92,12,7,1,7.15,243.1,57.8,99.8,92,92,0,0,0,0,3.2,15.3,12.8,22.8,6.295,11.957,9.708,4.31,15.067
"BELMULLET",1977,"Autumn",91,26,11,1,6.551,360.3,25.9,60.3,91,91,3,0,0,0,-1.4,14.3,5.2,19,4.814,9.89,12.997,9.663,7.692
"BELMULLET",1978,"Winter",90,17,5,0,4.875,248.6,17.5,35.6,90,90,11,0,0,0,-4.6,9.6,3,12.5,4.744,7.548,7.088,14.253,4.444
"BELMULLET",1978,"Spring",92,16,4,0,5.586,206.7,16.4,47.6,92,92,3,0,0,0,-1.7,13.4,5.7,23.9,6.246,8.696,6.522,7.346,9.783
"BELMULLET",1978,"Summer",92,16,6,0,5.187,197.1,14.6,37.3,92,92,0,0,0,0,4.8,15.5,11.9,20.7,4.812,6.522,2.174,22.639,3.223
"BELMULLET",1978,"Autumn",91,27,9,2,7.047,345.3,40.2,79.6,91,91,3,0,0,0,-1.8,14.5,5.4,18.6,4.166,4.206,34.824,7.2,25.009
"BELMULLET",1979,"Winter",90,26,10,1,5.892,300.5,21,44.3,90,90,21,0,0,0,-6,8.8,0.7,13,4.962,16.82,4.751,26.782,3.333
"BELMULLET",1979,"Spring",92,17,7,2,5.133,297.7,35.2,51.2,92,92,7,0,0,0,-3.9,10.4,3.7,15.1,5.611,21.139,1.949,43.741,0
"BELMULLET",1979,"Summer",92,14,5,0,5.137,210.6,19.7,42.1,92,92,0,0,0,0,5.7,15.1,12.7,21.9,4.791,8.658,11.244,14.918,4.198
"BELMULLET",1979,"Autumn",91,24,9,2,6.372,382.3,38.2,58.4,91,91,0,0,0,0,0.1,15.1,7.3,18.4,5.115,9.435,12.543,4.017,12.088
"BELMULLET",1980,"Winter",91,26,3,0,5.197,301.4,15.1,32.7,91,91,9,0,0,0,-2.7,9.1,3.6,13.5,5.258,6.29,7.389,5.267,8.791
"BELMULLET",1980,"Spring",92,9,0,0,4.172,121,9.8,31.4,92,92,3,0,0,0,-3.5,10.7,4.5,22.3,6.465,11.807,6.222,6.522,8.171
"BELMULLET",1980,"Summer",92,15,6,0,4.912,211.2,18.5,37.7,92,92,0,0,0,0,4.7,15.4,13.3,21.8,5.383,10.495,8.133,9.783,4.348
"BELMULLET",1980,"Autumn",91,32,14,5,7.206,454,43.6,72.2,91,91,0,0,0,0,0.3,15.1,7.3,19,4.427,6.593,12.808,13.073,7.692
"BELMULLET",1981,"Winter",90,20,7,3,6.061,309.1,23.7,70.1,90,90,5,0,0,0,-2.5,9.6,6,12.1,4.67,3.218,17.625,0.996,10.766
"BELMULLET",1981,"Spring",92,21,11,3,7.027,309.2,21.1,51,92,92,0,0,0,0,1.4,11.2,6.2,17.8,6.072,3.973,9.633,10.832,24.85
"BELMULLET",1981,"Summer",92,11,6,0,5.234,183.2,17.9,40.6,92,92,0,0,0,0,5.1,16.4,12.5,23.5,4.903,6.484,10.457,13.831,4.348
"BELMULLET",1981,"Autumn",91,31,12,1,6.569,446.7,28.8,62.1,91,91,0,0,0,0,1.2,16.7,7.5,22.2,5.236,14.513,8.715,20.69,8.678
"BELMULLET",1982,"Winter",90,22,7,0,5.817,267.6,17.9,35.4,90,90,21,0,0,0,-8.1,8.7,0.4,12.1,5.409,22.72,7.625,18.851,3.027
"BELMULLET",1982,"Spring",92,21,7,1,6.119,226.4,23.1,62.6,92,92,0,0,0,0,0.4,11.9,7.3,20.5,6.664,8.583,13.681,4.01,14.468
"BELMULLET",1982,"Summer",92,15,5,0,5.474,186.1,15.4,35.1,92,92,0,0,0,0,3.7,15.5,12.7,24.5,6.536,9.783,15.217,3.223,21.589
"BELMULLET",1982,"Autumn",91,36,9,1,6.012,390.8,25.7,56.2,91,91,0,0,0,0,1,14.9,5.7,18.5,5.227,8.943,6.593,4.396,3.107
"BELMULLET",1983,"Winter",90,26,9,1,5.825,326.2,20.3,46.2,90,90,8,0,0,0,-2,9.7,5,12,5.209,6.398,11.571,7.318,6.322
"BELMULLET",1983,"Spring",92,17,2,0,4.615,221.5,13.9,38,92,92,3,0,0,0,-1.7,9.6,6.7,17.7,6.158,10.832,11.919,13.006,4.273
"BELMULLET",1983,"Summer",92,8,3,0,4.056,109.5,12.5,19.4,92,92,0,0,4,0,5.4,17.1,12.7,28.3,6.484,6.484,23.501,2.061,28.561
"BELMULLET",1983,"Autumn",91,18,10,2,6.653,299.4,24.7,73.3,91,91,3,0,0,0,-2,13.8,7,20,5.267,12.088,20.652,5.04,18.189
"BELMULLET",1984,"Winter",91,30,14,3,6.595,428.7,24.9,58.7,91,91,6,0,0,0,-1,10.9,3.5,13,5.205,4.85,9.776,6.48,16.256
"BELMULLET",1984,"Spring",92,7,1,0,3.64,109.2,10.9,20.8,92,92,6,0,0,0,-2.5,10.3,6.6,23.3,7.554,26.762,4.348,4.348,16.042
"BELMULLET",1984,"Summer",92,8,6,0,6.093,164.5,19.6,39.4,92,92,0,0,2,0,4.2,16.6,11.4,26.4,5.885,6.522,24.213,1.087,17.766
"BELMULLET",1984,"Autumn",91,34,15,8,9.804,529.4,51.5,88,91,91,6,0,0,0,-2,16.8,6.5,19.5,6.011,22.13,8.64,8.412,6.177
"BELMULLET",1985,"Winter",90,20,4,2,6.005,240.2,32.6,59.5,90,90,34,0,0,0,-6.4,9,0.7,13.8,6.097,31.648,3.333,18.736,10
"BELMULLET",1985,"Spring",92,18,9,1,6.857,288,42.2,73.7,92,92,1,0,0,0,-1.6,10.6,3.7,19,6.3,12.819,6.522,11.694,2.024
"BELMULLET",1985,"Summer",92,21,10,5,7.321,351.4,35.9,65.1,92,92,0,0,0,0,5.5,14.8,11.7,21.3,5.234,9.745,5.36,21.964,4.085
"BELMULLET",1985,"Autumn",91,22,11,2,7.717,355,62.6,95.1,91,91,8,0,0,0,-2.5,14.7,6.1,22.1,5.936,19.742,7.995,10.913,9.852
"BELMULLET",1986,"Winter",90,23,5,0,5.828,273.9,19.6,45.4,90,90,31,0,0,0,-5.4,10.3,1.9,12.6,5.541,25.134,7.471,27.203,13.142
"BELMULLET",1986,"Spring",92,33,12,2,6.281,402,22.3,40.8,92,92,6,0,0,0,-5.7,9.9,4.7,17.3,6.149,20.652,2.999,32.084,1.012
"BELMULLET",1986,"Summer",92,17,9,2,6.259,287.9,37.2,57.1,92,92,0,0,0,0,1.4,16.2,11.6,24.5,5.833,16.042,7.121,33.283,12.969
"BELMULLET",1986,"Autumn",91,28,12,2,7.629,366.2,29.7,55.2,91,91,0,0,0,0,0.3,13.7,6.5,18.3,5.422,18.492,8.678,14.286,5.457
"BELMULLET",1987,"Winter",90,21,12,2,6.79,353.1,41.7,88.1,90,90,20,0,0,1,-5.7,9.1,-1.1,12.5,5.88,19.847,7.318,7.28,6.628
"BELMULLET",1987,"Spring",92,12,5,1,4.648,204.5,25.6,42.5,92,92,5,0,0,0,-2.7,11.2,5.7,21.5,6.127,9.595,6.222,9.52,12.969
"BELMULLET",1987,"Summer",92,17,6,4,6.319,265.4,26.5,50.2,92,92,0,0,0,0,4,16,11.3,19.5,5.128,9.445,10.795,11.394,3.936
"BELMULLET",1987,"Autumn",91,23,10,3,7,350,40.2,58.1,91,91,1,0,0,0,-1.7,12.8,7.6,17.8,5.431,13.907,2.918,9.511,4.775
"BELMULLET",1988,"Winter",91,31,10,5,7.341,433.1,29.7,56.7,91,91,6,0,0,0,-2.6,10.4,3.5,12.6,4.736,5.419,12.391,9.701,7.313
"BELMULLET",1988,"Spring",92,19,2,0,4.354,217.7,14.7,37.7,92,92,0,0,0,0,1,10.7,6.5,21.3,6.111,4.31,13.568,3.111,18.366
"BELMULLET",1988,"Summer",92,26,10,1,6.163,320.5,30.4,51.7,92,92,0,0,0,0,6.3,15.5,13.4,20.7,4.98,3.523,7.609,14.655,4.348
"BELMULLET",1988,"Autumn",91,26,9,0,6.678,307.2,18.3,49.3,91,91,4,0,0,0,-2,15,5.3,19.8,5.525,15.385,5.495,16.256,6.556
"BELMULLET",1989,"Winter",90,29,8,1,6.343,355.2,20.5,43.1,90,90,2,0,0,0,-0.6,11.4,5.8,13.4,4.212,1.034,38.544,2.107,44.713
"BELMULLET",1989,"Spring",92,21,1,0,4.577,219.7,13.6,40.5,92,92,2,0,1,0,-1,15.3,6.9,26,6.679,13.868,10.87,10.682,12.744
"BELMULLET",1989,"Summer",92,19,8,3,6.593,270.3,28,62.5,92,92,0,0,1,0,5,17.5,12.7,25.5,5.584,5.135,18.328,1.087,17.316
"BELMULLET",1989,"Autumn",91,21,9,5,8.767,394.5,79.6,154.9,91,91,4,0,0,0,-1.2,14.6,6.6,17.8,4.846,9.397,7.579,3.297,8.45
"BELMULLET",1990,"Winter",90,42,18,6,8.182,540,32.4,73.1,90,90,8,0,0,0,-2.9,9.6,4.7,13,5.386,8.889,8.544,10,16.59
"BELMULLET",1990,"Spring",92,14,4,0,5.166,196.3,15.8,40.1,92,92,0,0,0,0,0.2,12.5,6.6,24.6,6.062,1.087,26.049,4.273,24.4
"BELMULLET",1990,"Summer",92,19,8,1,5.836,256.8,22.6,48.1,92,92,0,0,2,0,5,16.9,13.1,26.7,5.42,6.522,20.352,3.936,16.267
"BELMULLET",1990,"Autumn",91,24,12,3,6.62,370.7,25.6,74.3,91,91,2,0,0,0,-0.6,14.4,7.5,20.1,5.509,8.753,8.791,5.343,11.898
"BELMULLET",1991,"Winter",90,33,11,1,7.451,350.2,20.7,61,90,90,16,0,0,0,-3.9,9.1,2.9,12.4,5.828,12.222,4.444,5.556,6.667
"BELMULLET",1991,"Spring",92,16,8,3,6.522,241.3,24.5,49.4,92,92,1,0,0,0,-0.2,11.2,6.9,21,5.539,4.348,17.391,1.087,11.957
"BELMULLET",1991,"Summer",92,12,6,1,4.961,203.4,23.6,53.7,92,92,0,0,3,0,3.5,15.7,13,26.7,5.846,4.348,10.87,0,15.217
"BELMULLET",1991,"Autumn",91,31,10,1,6.731,390.4,31.3,56.1,91,91,0,0,0,0,0.2,15.2,7,22,5.512,5.495,14.286,4.396,17.582
"BELMULLET",1992,"Winter",91,22,11,1,6.739,296.5,20.9,58,91,91,4,0,0,0,-1.6,10.4,5.6,12.6,4.676,0,10.989,0,18.681
"BELMULLET",1992,"Spring",92,22,4,0,5.02,256,14.1,36.4,92,92,0,0,0,0,1.3,14.1,6.3,24.5,5.638,2.174,31.522,5.435,21.739
"BELMULLET",1992,"Summer",92,24,15,4,8.32,382.7,36,81,92,92,0,0,0,0,6.6,14.7,13.7,24,5.805,7.609,14.13,5.435,15.217
"BELMULLET",1992,"Autumn",91,29,14,4,7.688,453.6,47.5,84.7,91,91,0,0,0,0,0.7,12.7,7.8,17.8,5.502,14.286,4.396,14.286,5.495
"BELMULLET",1993,"Winter",90,29,15,1,6.767,365.4,26.8,67.6,90,90,5,0,0,0,-1.4,9.4,5.2,13.7,4.65,3.333,21.111,1.111,14.444
"BELMULLET",1993,"Spring",92,21,6,1,6.457,271.2,36.3,50.6,92,92,2,0,0,0,-1.7,12.2,6.8,19.6,6.113,7.609,16.304,5.435,16.304
"BELMULLET",1993,"Summer",92,13,3,0,4.39,184.4,15.9,34.8,92,92,0,0,0,0,6,14.4,12.7,22.6,5.304,6.522,9.783,6.522,3.261
"BELMULLET",1993,"Autumn",91,13,7,1,5.421,211.4,21.4,37,91,91,2,0,0,0,-1.7,14.3,5.4,20.5,5.923,12.088,5.495,12.088,6.593
"BELMULLET",1994,"Winter",90,47,16,1,7.185,517.3,25.6,61.2,90,90,4,0,0,0,-2,9.8,2.7,12.5,5.083,2.222,5.556,5.556,8.889
"BELMULLET",1994,"Spring",92,24,8,1,5.809,325.3,22.6,41.4,92,92,0,0,0,0,0.4,10.8,7.2,20,6.042,5.435,8.696,5.435,2.174
"BELMULLET",1994,"Summer",92,20,5,2,6.038,235.5,26.5,47.3,92,92,0,0,0,0,5.4,15.3,12.8,22.9,5.301,9.783,6.522,4.348,8.696
"BELMULLET",1994,"Autumn",91,17,7,0,5.257,247.1,19.7,35.6,91,91,0,0,0,0,2.6,13.1,10.6,19.3,5.205,5.495,15.385,2.198,23.077
"BELMULLET",1995,"Winter",90,40,21,1,7.319,541.6,22.8,63.7,90,90,0,0,0,0,0.5,12.3,4.7,13.6,5.061,1.111,12.222,1.111,23.333
"BELMULLET",1995,"Spring",92,15,4,0,5.112,214.7,15.8,48.9,92,92,3,0,0,0,-1.2,11.1,4.6,22,5.697,10.87,25,11.957,9.783
"BELMULLET",1995,"Summer",92,10,2,1,5.348,133.7,24.2,47.1,92,92,0,0,8,0,5.6,17.1,12.5,28,6.612,4.348,40.217,2.174,45.652
"BELMULLET",1995,"Autumn",91,25,13,3,7.789,420.6,40,105.9,91,91,0,0,0,0,0.8,13.3,7.6,19.2,6.023,4.396,10.989,0,27.473
"BELMULLET",1996,"Winter",91,22,10,2,7.486,277,27.6,55.1,91,91,21,0,0,0,-3.7,9.1,1.8,14,5.47,18.681,6.593,19.78,8.791
"BELMULLET",1996,"Spring",92,16,6,0,5.425,195.3,13.5,35,92,92,3,0,0,0,-1.5,10.9,3.1,16.9,6.172,13.043,7.609,2.174,5.435
"BELMULLET",1996,"Summer",92,14,6,0,5.428,217.1,17.3,37,92,92,0,0,0,0,5.2,16.7,13.6,23.7,5.723,7.609,10.87,1.087,11.957
"BELMULLET",1996,"Autumn",91,30,9,2,6.721,389.8,27.8,68.8,91,91,0,0,0,0,0.7,16.5,6.7,25,5.331,4.396,15.385,3.297,23.077
"BELMULLET",1997,"Winter",90,23,13,1,7.119,306.1,21.1,53.2,90,90,17,0,0,0,-3,9.7,1.9,12.7,5.452,11.111,11.111,12.222,18.889
"BELMULLET",1997,"Spring",92,12,5,0,5.464,180.3,16.8,47.9,92,92,0,0,1,0,2,12.9,8.2,26.6,6.285,4.348,39.13,3.261,38.043
"BELMULLET",1997,"Summer",92,21,6,3,6.533,294,37.1,48.9,92,92,0,0,0,0,5.8,17.6,12.5,25,5.853,3.261,31.522,2.174,23.913
"BELMULLET",1997,"Autumn",91,25,11,3,7.006,350.3,27.8,68.7,91,91,0,0,0,0,1.1,13.7,9.5,21.7,5.509,5.495,16.484,1.099,24.176
"BELMULLET",1998,"Winter",90,31,15,7,7.777,466.6,30.5,80.6,90,90,10,0,0,0,-2.9,11,3.9,13.9,4.901,8.889,27.778,1.111,35.556
"BELMULLET",1998,"Spring",92,13,2,0,4.198,197.3,14.1,34,92,92,0,0,0,0,0.6,11.7,7.5,23.2,5.939,6.522,28.261,7.609,23.913
"BELMULLET",1998,"Summer",92,25,10,2,7.046,324.1,39.2,50.4,92,92,0,0,0,0,5.7,15.6,12.5,20.6,5.159,5.435,13.043,1.087,3.261
"BELMULLET",1998,"Autumn",91,29,8,1,6.24,361.9,23.8,71.6,91,91,0,0,1,0,0.1,15.3,8.1,25.4,5.676,5.495,15.385,1.099,27.473
"BELMULLET",1999,"Winter",90,30,9,1,5.729,389.6,22.8,42.6,90,90,2,0,0,0,-2.8,10.6,4.2,14.9,4.854,2.222,21.111,2.222,20
"BELMULLET",1999,"Spring",92,18,4,0,4.545,231.8,15,48.7,92,92,1,0,0,0,-1.5,11.8,7.2,21.1,5.734,8.696,33.696,5.435,27.174
"BELMULLET",1999,"Summer",92,17,10,1,6.215,254.8,26.5,54.5,92,92,0,0,0,0,4.9,16.4,13.5,24.4,5.921,7.609,20.652,1.087,22.826
"BELMULLET",1999,"Autumn",91,17,9,5,6.247,362.3,43,74,91,91,0,0,0,0,3.8,16.2,8,19.9,5.024,4.396,13.187,0,18.681
"BELMULLET",2000,"Winter",91,33,16,4,7.276,509.3,33.9,97.1,91,91,0,0,0,0,0.1,9.7,5,12.8,5.025,1.099,9.89,3.297,18.681
"BELMULLET",2000,"Spring",92,9,2,0,3.54,166.4,10.6,44.7,92,92,1,0,0,0,-0.4,12,7.7,22.7,6.01,5.435,21.739,5.435,23.913
